"","PC1","PC2","PC3","PC4","PC5"
"C1ql1",0.00340506144432094,0.000161187991363279,0.0068739890243384,0.000229779562143218,-0.00483823036545443
"Inpp4a",-0.0103758395831272,-0.00133108251436618,-0.00243291191198853,0.0140195006480854,-0.00868470766318762
"Magea5",0,0,0,0,0
"Osbpl2",0.00680807815322611,0.00075653498094967,0.0116282042748374,-0.000388014802203428,0.00778943817764538
"Scrn3",-0.013518514806596,0.00617231752819247,0.00530298601337216,-0.00266468585683709,0.00200151140813235
"Gm3706",0,0,0,0,0
"Aars2",-0.00515024088325636,0.00158472170613827,0.00740547739419216,0.00482719467010753,0.000842137500703235
"Olfr48",0,0,0,0,0
"Gmnn",-0.00509976381893651,-0.0114362781744789,0.00246476621731535,0.000741919046151611,-0.00912610233159862
"Gm1078",-0.000831380146187174,-0.000857480481275358,-0.0161342632923392,0.00722063713802425,0.0104745093971498
"Pnkp",-0.00481722592033841,-0.0113879126240847,0.00791768020914622,-0.00373750835070818,0.0110082424331442
"Btk",-0.00897428945994193,-0.0129339514548672,0.00480160154692779,0.000253524143016261,-0.00874792362854946
"Wrb",0.00743320746111192,0.00163950602803524,-0.000156605265627216,0.00813990775046871,0.0163251822154526
"Fdx1",-0.00777964434858957,0.0084183849183688,0.00981838956936938,0.000882184321104897,-0.00114838213809819
"Prmt3",-0.00162927858403167,0.000584988509621399,0.00976109239450558,0.00541235256664376,-0.00193235919934075
"4922501L14Rik",-0.000702507557609328,0.000220212494728301,-0.00541751424464923,0.00497608492660392,0.00883715868957092
"Exoc7",-0.00530067391707824,-0.00799632007351568,0.0051490488728881,0.000428889556770551,0.000262975787134438
"Gas8",0.00712646838123488,0.00237767208764169,0.000623193888531673,-0.0164804431505296,0.0107895199404856
"Smc3",0.00495969485939281,-0.00885348485082347,-0.00597535673402492,-0.0216905969019075,0.00633085590237214
"Il1b",-0.00685087008364473,-0.00421082915802583,0.0056607194153687,0.00413766167965283,-0.00844888432146603
"Sos1",-0.00204529273320623,0.0085227540011568,-0.00624554841851104,0.0101927921815145,-0.0240367754226929
"Snta1",-0.0131321420765613,0.00813078584654375,-0.000556911888443198,0.00237541880494126,0.00215192293097772
"Olfr1282",0,0,0,0,0
"Scn4b",-0.0135825109514015,0.00839483878508748,0.00269806244441653,0.000461560580794259,0.00232222247685547
"Adss",0.00965157784845187,-0.00533177080377137,-0.00532250054038219,-0.000645615642193227,0.000868119220269689
"Exoc1",0.00977125686367166,-0.0014219237125063,-0.00929853360927181,0.00212840635529231,-0.000560738300943288
"1700042B14Rik",0,0,0,0,0
"Tas2r125",0,0,0,0,0
"Sfswap",0.00831099270479948,-0.000952655050032671,-0.00450602369159336,-0.000452833903244427,0.0125103523651388
"Inmt",-0.00568275259725971,-0.00983782356237888,0.00832867023634474,0.00890500467063749,0.00880613760742361
"Agbl3",-0.000198013862393052,-0.00788941066231974,-0.000567145884267864,-0.00882556157954878,0.000770533542071319
"Mis12",0.00446381851561039,-0.00293956318099555,-0.00117336089385169,-0.0132021849528608,-0.002992392825397
"Ythdc1",0.00200988639678509,0.00754261431525289,-0.0086204670948971,-0.0165860138658834,-0.000341355949359656
"Zfp281",-0.0102897107980112,-0.00450987293264612,-0.00904572444133342,0.00460338822798058,-0.00823926503535072
"Jmjd4",-0.0089616546378938,-0.00079339856891022,0.00143017315403236,-0.000769014288726706,-0.00282392677935564
"Nt5dc2",0.0120085443420813,-0.00276354800866368,0.00565932177215917,0.00403087558190752,-0.00154572318561371
"Yars2",-0.00821922922168074,0.000240086824778208,0.0110689427429166,-1.82148061019801e-05,-0.0064035279118124
"Ndufa5",-0.0123635922888326,0.0124026846627424,0.0043404181840291,-0.000494550037160058,0.00475790310298835
"Srsf6",0.0130095011620973,0.00448764915202413,-0.00216773012766443,0.00229693128146168,0.00571216514077192
"Pkn1",-0.0124259317726897,-0.011391615405743,0.00347943293025663,-0.001152155480277,0.00348218610363942
"Ppp1r3d",-0.00955714646075277,-0.0119739205692985,0.00767645170454363,-0.00144534246776086,-0.00231307976083657
"Acot13",-0.0126700323208569,0.00394821601633962,0.00422191016439996,-0.000547374365598692,0.00183167404540054
"Mgat1",-0.00469912615223519,-0.0119986883236931,0.00477401408715561,-0.0118641069321968,0.0144574406900337
"Asb15",-0.0128255561811987,-0.00423584269073677,0.00681186139293102,-0.00157747937465464,-0.00135089809616801
"Olfr1299",0,0,0,0,0
"Il17rb",0.00615101701063474,-0.00120324269527683,-0.0130686260903952,0.00206010669563795,0.00295715453908376
"Map2k1",-0.0110962170208215,0.00866942911009107,0.00666936577475133,0.0102927432943484,0.0011638147978842
"Olfr530",0,0,0,0,0
"Olfr1385",0,0,0,0,0
"Mup10",-0.0106232723566315,-0.00520216647084351,0.00592015239496411,0.00236375686567177,0.00226942208323475
"Svs2",-0.00308063770064776,-0.00946055673088692,0.00541095193192356,-0.00481289177596913,0.00240088666043601
"Ccdc62",0.00527275357282933,-0.000548274506000534,-0.00519445291168927,0.00463077981073905,-0.00184856572434898
"Ina",0.00114727863499183,0.00379968053890329,-0.0146198995801852,0.0031344108990624,-0.0141368738917314
"Art2b",-0.00275059626046184,-0.0018795492308715,0.000681479025573854,0.00311703450385485,-0.000874035776869192
"Adamtsl5",-0.0100071214580906,0.00490484464733036,-0.000758268679822953,0.0120575999480472,0.00170774888906436
"Gpd1l",-0.0106099970542434,-0.00640976493790642,-0.000361856061079555,-0.000198220470017806,0.00668231974973077
"Vmn1r234",0,0,0,0,0
"Msn",0.00641116539075791,-0.0107596569616427,-0.0129720230030336,0.0189294092478645,0.0113812217130593
"BC048546",0,0,0,0,0
"Ddx20",0.00515282856642041,0.00988782991583421,0.00915556543410481,0.000221649904819933,0.0185275602975012
"Rxrb",0.0022923882218547,-0.000175397038801681,0.00649175201038454,-0.0152516722263288,-0.00171572627176017
"Slc26a7",-0.00397885740523641,0.0167390882794622,-0.00484938377615625,0.00884924903205398,-0.00597862653868555
"Siah1a",0.0111222086944123,0.00954519227123181,0.00370399605619101,0.0116933110312338,-0.00481593831448937
"Oxtr",-0.0115472135288448,-0.00217659467572219,-0.000954320481803552,-0.00259627875906497,-0.00425882787625666
"Rapgef5",0.00685443597278599,0.00386951476400829,-0.01085048164109,-0.00025795074726839,-0.0135067170200047
"Gm8439",0,0,0,0,0
"Ceacam16",-0.00443847991314483,-0.0095301929100881,0.00267322755900542,0.000108207996878615,-0.00255153678141818
"2610034M16Rik",0.00199031553559431,-8.48367804527607e-05,-0.0072373571079574,0.00433868685202022,-0.00585371341102321
"Nlrp4b",0,0,0,0,0
"Inpp5d",-0.00729610559892352,-0.0193559604982554,0.00722952111737012,0.00188611552977923,-0.000729968312206373
"A130010J15Rik",0.00593935313103518,0.00636905990403639,0.00671565732680184,-0.00276646881620949,-0.00153245465225876
"Oxa1l",-0.00996464870294949,0.0069206417920076,0.00363114959303024,-0.00215820503922157,0.0163327206234979
"Nudt2",-0.00375364646468446,0.00894251350314297,0.00083091100904496,-0.00237493215446266,0.0117061117484913
"Epha7",-0.0036041254660935,-0.01087975837561,0.00408444051184545,-0.00174037018416116,0.000348793212340452
"Lmbrd1",-0.0087476541427352,0.00194036649735188,-0.00856294245456986,0.00712080445461172,0.00113264277598824
"Cpsf3l",0.0107668433563443,-0.00201238893213185,0.00713166010596435,-0.00958881073912997,-0.0010845204942446
"Lif",-0.00275923075183387,-0.00905104204067999,-0.00145745149474813,0.0117320757425265,-0.00456022338965496
"Csk",0.00657476489885466,-0.011316425654131,0.00809375329372901,-0.0113311613209992,-0.00835367943766331
"Cldn19",-0.00163528942604838,0.0155463716036972,-0.0126473038740889,-0.00908121665020115,0.008638437751327
"Klhl24",-0.0138188591295454,-0.00043878702001813,-0.000330128362834103,0.00443862669932271,0.00403094192692766
"ENSMUSG00000064363",-0.0133145956335821,0.00879271320163108,0.00278361090129987,0.00122541691840125,0.000645999825660898
"Srek1ip1",-0.00648640562624363,0.00486733132459137,0.00969663180669172,0.00876874562413999,0.00418272464861148
"Slc25a16",-0.0084908410443903,0.00476908467605481,0.00471058317657567,0.00739522103307684,-0.00160489802314845
"Olfr1278",0,0,0,0,0
"Rsf1",0.00876885055086626,0.00615679298458389,0.00166047415831427,0.00303751015725915,-0.00510852349676616
"Elovl4",0.0109993649539448,0.00559885061099476,0.00613109238674351,0.00537692692643378,-0.0125377241726956
"Bai3",0.00313834988402624,0.000341858183654766,-0.00947443808590444,0.0060400908646177,0.00089152746771426
"Sh3glb2",-0.0010598878255386,-0.00350305998513869,0.013912424437107,-0.00665178489594399,-0.00823681037647442
"Fgf13",-0.010315159286226,0.0129400035096394,-0.00235675456022199,0.00865506924708291,-0.00215457899753679
"Llgl2",0.0102216176405637,0.00508757333245633,0.0112180794471974,-0.00600051369959642,-0.00780494505305417
"Nusap1",0.00511411620533812,-0.0171176336891767,0.00796810812275761,0.000258847628807691,-0.000259414111222321
"Ehd2",-0.0017920201122953,-0.0161292429945681,-0.00798992430116265,0.0033209160131315,0.0111535464114025
"Rhox6",0,0,0,0,0
"Ngf",0.00349833409071343,-0.00543132058149715,-0.00269176477565741,0.00783376751721995,0.0139758253098854
"Olfr317",0,0,0,0,0
"4921501E09Rik",0,0,0,0,0
"Slc17a4",0,0,0,0,0
"Arl5c",-0.00360708614520949,-0.0106115868435634,0.00249047179536631,-0.00630547266887176,0.000860965719418684
"Asic5",0,0,0,0,0
"Trappc2l",-0.00968889646814251,0.00173257343008495,0.00548327911800292,0.00193078666529287,0.00586637805798497
"Gpsm3",-0.0111547758761061,-0.00251686536627065,0.00314498094136219,0.00147747959989882,0.00557811256741083
"F3",0.0117780030219066,0.00260303278961895,0.0157740188107426,0.000532708772624454,-0.000949653110059585
"Tap2",-0.00993254176778025,-0.00613459042384599,-0.00581340682157313,-0.013579960689406,-0.00989535197436712
"Olfr247",0,0,0,0,0
"Gm590",-0.00759170975267367,0.0183825050202826,0.00392274362492632,0.0026783188881344,0.00768679201189344
"Nr1i2",-0.00308063770064776,-0.00946055673088692,0.00541095193192356,-0.00481289177596913,0.00240088666043601
"Olfr479",0,0,0,0,0
"Cxxc5",-0.0103754543954469,-0.00280439376042389,-0.00362675720637219,0.00857842954558039,0.00292022409823733
"Hopx",0.0132372784709847,0.00569089173658203,-0.000204625365941631,-0.00332350036537894,-0.00602944834259793
"Myb",-0.000421772217894974,-0.0116298275676563,0.00751788686995894,-0.0046654954825808,-0.0110093902300613
"Dpysl5",0.00340241802010203,0.00921774846233128,-0.00192756442655965,-0.0128971586328423,-0.0137869479166829
"Syt9",0.0015933033872006,0.00322689773128497,0.0103630725694925,0.000910222601155562,-0.00334678297744539
"Gm16390",0,0,0,0,0
"Emilin1",-0.00820383299571433,-0.0157240491272965,-0.00453961625990327,-0.00784688547765816,0.00572168882075475
"Abcd2",-0.0138954267824391,0.00158689626807326,0.00220910266574439,0.00179479319597188,0.00275231729454808
"Rbbp8",0.0119134482041333,-0.00299795984850914,0.000265118566155205,-0.00483293309160212,-0.00691301569638192
"Cts6",0,0,0,0,0
"Gm6772",0,0,0,0,0
"Scn3b",-0.000665621680273772,-0.00271087544458469,-0.00777497949549866,0.00302676123784461,0.00850513938794902
"Dpy19l3",0.00636101015941014,0.00390204089125207,-0.0125451877879839,0.0089791830822913,0.00297152098903149
"Sgk1",0.00907257068498627,0.010940380311394,0.00246689479233184,0.00512149879620309,0.00678286631438778
"Tnfrsf1b",-0.00830928453640862,-0.0157650073429543,-0.00124638142321744,0.0057021058028153,0.000634599998227223
"Grhl1",0.012982296357107,0.00465378822580329,0.00569735486485166,-0.00339855165440016,-0.00866499720821993
"Ascl4",0.00404439300194094,0.000993620916503183,-0.0118718445599407,0.0114652873609441,-0.00429129177523683
"Psma3",-0.00810202332931242,0.0167847710658322,-0.00105167298375995,-0.00573186628393049,0.0104710135145619
"Rnf182",0.0083895417641396,-0.000656347757421435,-0.00777004588544278,0.000344476560466976,-0.00725836770940396
"Krr1",-0.00436560403718365,0.0106147891229697,0.00882137900093941,-0.00274477162117521,0.00414276373497712
"Misp",-0.00635457170974648,-0.00275289043794702,-0.00338613211714587,0.0037680927967624,0.00535554878859247
"Tpbpa",0,0,0,0,0
"Olfr725",0,0,0,0,0
"Med17",0.00779461404297098,-0.00429462184602089,0.00269432783550817,-0.00158299907134119,0.0025977514241958
"Lypd2",0.00453302223408138,-0.00192299561447611,0.00224142602612259,0.00393285289650224,0.00890239742384405
"Slc25a22",-0.00765461861200564,0.00235890886954474,0.00817929884844961,-0.00937668640463139,0.000890374989490644
"Asb5",-0.0135198743862218,0.00691506223483717,0.000905093236456582,0.00134313068712767,0.00184180504154836
"Nupr1",0.00716628212020912,-0.00673295222909323,0.000191646854123999,-0.00767779303689057,0.0133201970416
"Stx12",0.0104333370882262,0.00533943134361098,-0.00210161941396059,-0.00324018774896281,-0.00885079585983232
"Mrps36",-0.0121807148126798,0.00376120304710393,0.00740797313681871,-0.00558706881627241,0.00273247759782821
"3110040N11Rik",-0.00375876878461437,0.00869739319345426,0.00750107234389884,-0.00871308330180108,0.00823923987000299
"Ptprk",0.00599435849814896,0.00709614479152894,-0.0156616349517686,-0.011424766396849,-0.0114983880829314
"Mettl11b",-0.0132020188907557,-0.00357910832596934,0.00557690677852487,-0.00485367797669182,-0.00332678061896298
"Gpx8",-0.00623759186252448,-0.0186010878634303,-0.00373820667132374,-0.00447352356428967,-0.00109706087872251
"Ppp3cc",-0.0121631938105483,0.00617252146647603,-0.00784541293512143,0.00341031671516377,-0.000101836504548524
"Gm20736",0,0,0,0,0
"Olfr714",0,0,0,0,0
"4930415L06Rik",0,0,0,0,0
"Mmel1",-0.00348475540398498,-0.00930983679226062,0.00523852118103289,-0.0048768479830099,0.0011257511759108
"Gcsh",-0.0133746443817111,0.00508746537792169,0.00593258721778028,-0.00159682556364224,0.00574218672469462
"Tubb6",0.0052991528570858,-0.00650996365262749,-0.00676327213848658,0.00987169945823157,0.0103196268146606
"Acot10",-0.00208613869125239,0.000738372063995711,-0.00168943648213024,0.00179049905083717,0.000710399971502957
"Ifltd1",0.00244542126738388,-0.00336103891298225,-0.00300794841594271,0.00618518811751665,0.00603434792794921
"Pop7",0.00151882733714795,-0.00891632907330793,-0.00284090590871005,0.00782963097734595,0.00410922565437981
"Tbc1d4",-0.0132500146923489,0.00389571432717657,0.00859503850453772,-0.00129101059583029,0.00318238246970453
"Plau",-0.00409875508610093,-0.00860526149585421,0.00951828907492982,0.00798732190596118,0.00589724611200046
"Serpinb6a",-0.00105202468018354,0.0105041676726691,-0.0118582622644744,0.00971050157398624,0.0221071037837373
"Cfl1",0.0114244865460521,-0.00946069938092554,0.00302158226864981,-0.00170864299327751,0.00206000065866458
"Kcna3",-0.00688589691442631,0.00256875591532427,0.00552042286509693,0.00214630840164707,0.00828155629939908
"Atoh8",-0.00659815895209366,-0.00393520277110093,-0.00623203742958355,0.00828845149469551,0.00816259919392132
"Cyb5r3",0.00954872860956267,-0.000312179963133458,-0.0211646535867907,0.000640516858752575,0.0108803894103384
"Erv3",0.000566504232564629,9.81590073110362e-05,0.00245496050620248,0.00521644072901591,0.00424389517670775
"Sdf2",0.000282718325516568,-0.000488995174202529,0.0112186999574605,0.00380473243310231,-0.00455662471880356
"Defb20",0,0,0,0,0
"Fam212a",0.000538249558919255,-0.00905038473912308,0.00998445648795061,-0.00010717409860691,-0.00625805010698857
"Oprm1",-0.00520040477471692,-0.0049745343787859,0.00307225429339852,0.000236932858370147,-0.0065146395146032
"Aldoart2",-0.0113240921066014,-0.00499996474299139,0.00446694286035741,-0.00181534355267231,-0.00430916949328287
"Olfr52",0,0,0,0,0
"Slc25a20",-0.012754368507327,0.00123339076784613,0.00726658396893408,-0.000982867779603475,0.00157852984714921
"Tcstv1",-0.00210456884125395,0.00406707852892504,-0.00682435842519947,-0.000301080065786234,-0.0213847222063622
"Snx20",-0.00706745737965802,-0.010514239121015,-0.00475553368780836,-0.0116651892724571,-0.0101846299616273
"Atp6v0d2",-0.00639258305741482,-0.0118975949601513,0.0058838964807005,-0.00330758566000726,-0.000770666704141246
"Spi1",-0.00736062648394218,-0.0121694019493317,0.00381146474422399,0.00210491998133916,-0.00815385172620208
"Spink8",0,0,0,0,0
"Ep300",-0.00487362186326679,0.00827208023896758,0.00394657735867012,0.00503141763816056,-0.00957674040073348
"Olfr806",0,0,0,0,0
"Klkb1",-0.00112810078176861,-0.00696557054914557,0.00480739557265697,-0.00233156198043304,-0.00417943132952926
"Gpr173",0.00382165124177167,-0.00255800112108254,-0.0152517386281985,-0.00832581286341999,0.0102063348115142
"Tmprss2",-2.85700547140414e-05,-0.0132467744897706,0.0100439855648638,-0.00176712229480198,0.00463978626224118
"4931423N10Rik",0.00223182688684437,-7.71548737762106e-06,0.000549830029955284,0.0029559849778236,0.000214866092568916
"Git2",-0.00685431524557499,-0.00341016318924409,0.00373246340035359,0.0074268618246828,-0.00566575321117957
"Mcm10",-0.0024782512647071,-0.0129098480590775,0.00973625201549821,-0.00162330670846935,0.00111599938322307
"Asic4",0,0,0,0,0
"Ugt1a9",0.00213502537987416,-0.00124605111698108,-0.00565734926242011,0.00935981748908534,0.00283238318473615
"C1qa",0.0072618234298491,-0.00951092380872903,0.00729092527222318,0.00832545792264703,0.0121386635332139
"Slc41a3",-0.0139222394333509,0.0032143956441288,0.002939214199573,-0.000411208186874692,0.00254612041745119
"Nlrp4e",0,0,0,0,0
"Fbxo7",-0.00668633547342761,-0.00497462260812368,0.0026017661777387,-0.00675841327688169,-0.00261660273905731
"Rpl32",0.0131343821664112,0.0028020908511547,0.00690836254675357,-0.000154514691697698,0.00600128584675327
"Cd84",-0.00924031342489931,-0.0135411754451578,0.00570140803997033,0.00187286895674235,0.000217729938087863
"Dusp28",-0.00986441023289839,0.0110658815955686,0.0019274071188029,0.00324966819633241,0.0100549048784692
"Chrna1",-0.00456584286010004,0.0100479525566347,-0.0181208968825968,0.0119070480311106,0.00331011957390781
"Kcnh2",-0.00904943749514871,0.00322626096087042,0.00425629469297481,-0.00754498660449317,0.00108172329918592
"Mthfd1",-0.00740659920759877,-0.0113074324329513,0.0126455240974164,-0.0147037116000488,-0.00432922214073741
"Fbxw5",-0.0119095965719883,0.000679256212616765,0.00354662574403243,-0.00426645483012018,0.00557766490955351
"Cdk8",0.0091327481614981,-2.13231553283191e-05,0.00314658865435529,0.00798328127634376,-0.00211770304048817
"Kndc1",0.0028765330089153,-0.00137352069628669,-0.00422848170317651,0.00450195217196786,-0.00166607991382906
"Vmn2r58",0,0,0,0,0
"Dhx40",-0.00258096398187547,-0.00892090149961239,-0.00529646050888565,0.00729662975523195,-0.0120675454531448
"Nipal4",0.0106340284304338,0.00252397162607982,0.0102374999380011,-0.00104518129310637,-0.00117574333726383
"Myo18b",-0.0134031629410911,0.00903078933507902,-0.000711605729886578,8.88369987921364e-05,0.00252821481027271
"Ripply2",0,0,0,0,0
"Gsg1",0,0,0,0,0
"Ckb",0.00761012833307945,-0.00691207192160002,-0.00200197185980551,0.00236556494654695,0.0119043818387666
"Rpia",-0.0130922886347458,0.0024597972521204,0.000645513800307539,-0.00545661283048661,-0.00693175594913565
"Rasgrf2",-0.00217814183504139,-0.00728241220988335,-0.019092740340896,0.0112658620335641,-0.00175094036326724
"2410015M20Rik",0.00262262862075664,0.00883656651693312,0.0164853189681111,0.0060143218777992,0.000908276047763652
"Ank3",-0.00730331146550453,0.014971516048973,9.22189149409795e-05,0.0108468508860645,0.000904396622273956
"Coa6",-0.00662798808367503,-0.000832742846164553,-0.00841579151828916,-0.0188774371403515,0.001059411162438
"4921530L21Rik",0,0,0,0,0
"Hist1h2ap",-0.0061635164184509,-0.0177110385720001,0.000695472747567257,-0.00519089724573297,0.00335646992729398
"Fam222a",-0.00509260714151812,-0.0110101019401548,0.00146364527749671,0.00158726913671583,-0.00790351285700962
"Jtb",-0.00322937532371562,0.00851719600081408,0.0112248853845386,0.00484241527357737,0.0154503559446272
"Lpcat4",0.00444426993463042,-0.00593199074690682,0.00484760641407325,-0.00336202732869109,-0.00258803299788913
"Slc26a9",0.0102882951566924,6.13039396687692e-05,0.00593714112562557,0.00151159651193082,0.000103429308775289
"Hsd17b7",0.00905498483509872,0.00896938460378351,-0.00642487774478157,0.0125084071767296,-0.00701044435587058
"Hrasls5",-0.00308063770064776,-0.00946055673088692,0.00541095193192356,-0.00481289177596913,0.00240088666043601
"Pdxk",-0.00464998631641197,-0.0136410777859358,0.00788813464981086,0.00402741506542442,0.00194968424368465
"Olfr1310",0,0,0,0,0
"Sfxn3",0.0111697117989813,0.00728225195160153,-0.0110055105385851,0.00109784814754884,0.00529772962864279
"Cyp2c39",0,0,0,0,0
"Adam26a",0,0,0,0,0
"Snf8",0.00669077223113508,0.00517074385785621,0.0197942083670192,0.00343324271752508,-0.00381248383915724
"Abca16",0,0,0,0,0
"4931406B18Rik",-7.78014103694605e-06,0.0025814028019371,-0.00762717657238986,0.000709330801510916,-0.0221940915999784
"D10Bwg1379e",-0.00121465875169964,-0.00826471258049316,-0.000267155545813162,-0.00248111355729316,0.00413715884586243
"Irf2bpl",0.0102391864484622,0.0050573801262163,0.00217626367410382,-0.00741763059763037,-0.0015768437498009
"Setd1b",0.000122734763437321,-0.0136504799027741,0.00911051719553455,-0.0128261089982177,-0.00894284702368836
"Ccdc137",-0.000657782228466138,-0.00675600647859373,0.00504121676966588,0.00629350425507157,0.00516529639273304
"Slc10a3",0.00821315502977993,-0.00645249617712835,0.00711195378965441,-0.00354952854961722,-0.00499064828790753
"Ppargc1a",-0.0125132083017945,0.00454955185993378,0.00195771677452322,0.00242064523398909,0.00323176154969064
"Gm14525",0,0,0,0,0
"Olfr172",0,0,0,0,0
"Ino80b",0.00307799381309823,0.00777599977090748,-0.00236091889011187,-0.0171712656282736,0.00784211889035293
"Eif1ax",-0.00825179909193168,0.0137881484129068,0.00146051344599604,0.013690110802128,0.00704307843226091
"Clgn",-0.00826306457684963,-0.0128873815292084,0.00569214537579221,-0.00225230402003379,-0.00334727454617905
"Aen",-0.00836145214524006,0.0158051009912019,0.00993782314561006,0.00205766122742367,0.000403298290463758
"Ercc4",0.00558545162710454,0.00469625683328244,0.00222543936091987,-0.0018716774743942,0.00505591333884435
"Lta4h",-0.00520440645495666,-0.0195085882042039,0.00800621427449535,-0.00295634090041579,-0.00923599846644916
"Taar8a",0,0,0,0,0
"Olfr1457",0,0,0,0,0
"Epo",0,0,0,0,0
"Pilrb1",-0.00600178856313866,-0.0100276049481771,-0.00199280444765109,-0.0135291093336932,-0.00838282325993265
"Kcnk5",0.010575407850592,-0.000811483539589351,0.0136225938973292,0.0021413700232408,0.00607000230773655
"Tll2",0.0027597222228504,0.00119372388972107,0.000474958667800072,0.00452169074076478,-0.00138995825313503
"Armc1",-0.00677948632645415,-0.00919908980149751,0.0070991921078894,0.0117522515066008,0.00193328148144121
"Olfr1445",0,0,0,0,0
"Agrp",0.000709840167147854,0.00567162823662009,-0.0129021311834605,0.0126485646975638,0.00108925177315337
"Ahrr",0.00223755563187131,0.00305454586959791,-0.00714135760968531,0.0140874969974082,-0.00466482432288239
"Snhg11",-0.00781046288155306,-0.00322239757302729,0.00289223801502631,0.00924358362116558,0.0053511489078168
"Slc6a7",0.00648586801840562,-0.00257266612331495,-0.00416057037449914,-1.78118003376973e-05,0.00944719961147874
"Hccs",-0.0133221432860548,0.00169858314528615,8.59491863071353e-05,0.00185293385762855,-0.00033803811747537
"Dusp2",-0.000191202782914043,0.00152987483482404,-0.00714394591928808,-0.00160323779803332,-0.00792287961534665
"Gm17495",-0.00449904520155523,-0.0131747414261001,0.00743800368275127,-0.00539427980626106,0.00207418750233277
"Endod1",0.00497056790728468,0.00752692669285553,-0.0137918843251181,-0.00707419534096768,-0.0117497544016583
"Atp6v0e",0.0101549845947157,-0.0024419776255888,0.00694914780540806,0.0130239882901274,-0.000452043458360526
"Slc25a4",-0.0134040639796375,0.00904405147273782,0.00334100866675859,0.000911825637927334,0.0017635790715528
"Spata31d1b",-0.000919140094787113,0.00558438801402143,-0.00865983048714241,-0.000985460555392869,-0.0245939816534089
"Ptcd3",-0.0122805414054717,0.00470293482875739,0.00862750284482958,0.00300845119742062,-0.00113674784043002
"Gm10696",0,0,0,0,0
"Il1rl2",0.0106200126166712,0.00309278958435015,0.00202586893720361,0.00725911490448307,-0.000942287294469467
"Cachd1",0.00803338034160837,0.00912915845344786,-0.00787327149981396,-0.00809986684994259,-0.0120674818820652
"Bco2",-0.00204643501617703,0.00657589817482992,0.0054286014519841,0.0017365714416633,-0.00303612773376379
"Ndc80",0.00909226497127162,-0.00869308603036216,0.00167060884320312,-0.000955030167080921,0.0076934815533197
"Rhox12",0,0,0,0,0
"Manf",-0.00484727454816555,-0.00873286534754365,-0.00329663116974015,0.00547014394312047,-0.00250498496764678
"Cox15",-0.0132039792179839,0.00394985639443943,-0.00048555701643121,0.00118929823225026,0.00161261467598302
"Pim3",0.00542418885292841,0.00942676884144483,0.00478171155620711,-0.00992999076709508,0.0102233699567064
"Aga",-0.00681476189900167,-0.0042638773921512,0.0055723603814382,-0.00507011663118219,0.00346725154210726
"Gm436",-0.00310094356667941,-0.00198884299240784,-0.00122929938589775,-0.00495895498948737,-0.00213670776660541
"Irf3",-0.000958336802145853,-0.00285896784167175,0.00510067242497935,-0.00615498382528547,0.0179778517440008
"Trim61",0,0,0,0,0
"Xlr",-0.0054501210639978,-0.00822940252013323,0.000168518165630191,-0.00109527844659245,-0.0102134202655667
"Abhd17b",-0.00826219833728361,0.0007019633377974,0.00516279627458482,0.00257342325925306,0.00400242891294463
"Aff4",0.0127833667092104,0.00750158826715501,-0.00150571820076798,0.00763659117025969,-0.00455546263598817
"Grk1",0.000994261793271044,-0.000410291901835333,-0.00158750112028684,0.00356144877488343,0.00524232636201834
"Usp32",-0.000534368092136977,-0.0117673106196028,0.0130817503129875,0.00739128548933687,-0.0104651494768799
"Klra9",-0.00710690229540212,-0.00641121556624723,0.00308035553757059,-0.00217587767746007,-0.00235376329915481
"Dtd2",-0.00201712379849515,0.00213888783274579,-0.0128359280596437,0.0102406329271794,-0.0100811955598704
"Psd3",0.00757534402740998,0.00138076637927816,-0.010354301372913,0.00929799056803661,0.00592240539606855
"Ccdc13",0.00487805179486793,0.000112972463852505,0.00325607645071754,0.0058919268673545,0.00675197025320385
"Slc25a25",-0.0107890017375459,0.00581886660235088,0.00477735869048245,-0.00313304888132847,0.00407484042815925
"Csf3r",-0.0107359504568648,-0.0109872336075932,0.00396581692414995,-0.00250300960832642,-0.00930410189506949
"Afp",-0.00620303077413721,0.0103448192708121,0.0048446032896681,0.00523946737989592,0.00524882202397979
"A530054K11Rik",0.00573289796369594,0.00338930961979307,0.00870733216051186,0.00732254317917229,-0.00443612332985355
"Clcnka",-0.000795838564939613,-0.00787189521672807,7.10288099027612e-05,0.00294741702648502,0.00374807927519848
"Vmn1r24",0,0,0,0,0
"Arid1b",0.0046645722499528,0.00282843000833923,-0.00293975068856134,-0.0149062253862518,0.00936793634324035
"Olfr341",0,0,0,0,0
"Kif26b",0.00673785056029011,0.0107378744775099,-0.0123388032711035,-0.00705660264970759,-0.00852977310357438
"Ctso",-0.00761424832500242,-0.00745607516497728,-0.00976729187150793,0.00518633278970897,-0.00115274556467415
"Antxr2",-0.00899588760274314,-0.0138751376999889,-0.00530927400198081,0.00344938372468322,0.00411590753408478
"Stbd1",-0.0125326279847495,0.00893554586177743,-0.00049864359333156,-0.00364329665439022,-0.00374944273089436
"Olfr697",0,0,0,0,0
"Sema4a",0.00939629397121136,-0.00462737199261499,0.0136571923337703,-0.00442557292305361,-0.00902055822189186
"Bex1",-0.0109301037180837,0.0103988032366585,-0.00823735464159926,0.00679065214505283,8.79942188054627e-05
